4736;0;131;2303;2368;0;0;0;0;0;4250.62109375
4928;0;167;2370;2464;0;0;0;0;0;5281.52734375
4654;0;138;2254;2327;0;0;0;0;0;4436.4833984375
3794;0;106;1844;1897;0;0;0;0;0;3434.595703125
2630;0;100;1264;1315;0;0;0;0;0;3126.052734375
3738;0;107;1812;1869;0;0;0;0;0;3455.2646484375
3694;0;102;1794;1847;0;0;0;0;0;3310.029296875
3482;0;94;1694;1741;0;0;0;0;0;3060.2041015625
4824;0;148;2329;2412;0;0;0;0;0;4737.580078125
4732;0;161;2280;2366;0;0;0;0;0;5091.6630859375
4744;0;132;2303;2372;0;0;0;0;0;4279.1708984375
3474;0;94;1690;1737;0;0;0;0;0;3059.2548828125
4868;0;144;2355;2434;0;0;0;0;0;4630.443359375
3994;0;106;1943;1997;0;0;0;0;0;3459.115234375
4628;0;134;2242;2314;0;0;0;0;0;4320.8896484375
4552;0;129;2211;2276;0;0;0;0;0;4171.869140625
3644;0;114;1765;1822;0;0;0;0;0;3641.818359375
4326;0;121;2103;2163;0;0;0;0;0;3920.2939453125
3304;0;161;1555;1652;0;0;0;0;0;4918.6708984375
4476;0;128;2169;2238;0;0;0;0;0;4134.0537109375
4988;0;168;2401;2494;0;0;0;0;0;5319.1630859375
4716;0;128;2292;2358;0;0;0;0;0;4163.607421875
2804;0;56;1368;1402;0;0;0;0;0;1908.482421875
4550;0;118;2216;2275;0;0;0;0;0;3863.15625
3800;0;123;1835;1900;0;0;0;0;0;3911.978515625
4444;0;138;2150;2222;0;0;0;0;0;4410.7216796875
1204;0;36;584;602;0;0;0;0;0;1156.451171875
4528;0;122;2199;2264;0;0;0;0;0;3971.931640625
4136;0;142;1982;2068;0;0;0;0;0;4484.029296875
4708;0;127;2291;2354;0;0;0;0;0;4134.76953125
292;0;7;143;146;0;0;0;0;0;231.6376953125
4890;0;154;2338;2445;0;0;0;0;0;4908.3935546875
4748;0;132;2306;2374;0;0;0;0;0;4279.83984375
3726;0;105;1808;1863;0;0;0;0;0;3398.322265625
4658;0;126;2266;2329;0;0;0;0;0;4100.4990234375
3700;0;102;1797;1850;0;0;0;0;0;3310.7734375
4764;0;133;2313;2382;0;0;0;0;0;4309.5244140625
4748;0;136;2305;2374;0;0;0;0;0;4392.5341796875
3744;0;114;1812;1872;0;0;0;0;0;3653.142578125
4514;0;124;2195;2257;0;0;0;0;0;4027.3740234375
296;0;8;144;148;0;0;0;0;0;260.40625
4440;0;127;2157;2220;0;0;0;0;0;4102.50390625
4692;0;133;2280;2346;0;0;0;0;0;4301.521484375
3684;0;100;1792;1842;0;0;0;0;0;3253.11328125
4302;0;106;2098;2151;0;0;0;0;0;3496.15625
294;0;7;144;147;0;0;0;0;0;231.890625
346;0;10;168;173;0;0;0;0;0;322.623046875
4662;0;126;2267;2331;0;0;0;0;0;4100.9375
4544;0;126;2209;2272;0;0;0;0;0;4087.2939453125
4754;0;133;2309;2377;0;0;0;0;0;4308.498046875
4716;0;127;2295;2358;0;0;0;0;0;4135.751953125
4498;0;118;2189;2249;0;0;0;0;0;3856.6181640625
4276;0;112;2082;2138;0;0;0;0;0;3661.4853515625
4654;0;130;2258;2327;0;0;0;0;0;4211.919921875
2672;0;142;1265;1336;0;0;0;0;0;4311.9072265625
4730;0;130;2298;2365;0;0;0;0;0;4221.400390625
3822;0;112;1852;1911;0;0;0;0;0;3606.0634765625
4664;0;144;2257;2332;0;0;0;0;0;4606.98828125
4482;0;122;2180;2241;0;0;0;0;0;3967.42578125
4144;0;187;1972;2072;0;0;0;0;0;5752.12109375
1146;0;36;555;573;0;0;0;0;0;1149.2236328125
4154;0;137;2000;2077;0;0;0;0;0;4346.8720703125
4164;0;122;2021;2082;0;0;0;0;0;3929.0263671875
4790;0;137;2323;2395;0;0;0;0;0;4424.9833984375
4836;0;133;2347;2418;0;0;0;0;0;4317.4169921875
4710;0;125;2293;2355;0;0;0;0;0;4078.6875
82;0;0;41;41;0;0;0;0;0;9.9189453125
4734;0;131;2299;2367;0;0;0;0;0;4249.6728515625
294;0;8;143;147;0;0;0;0;0;260.1533203125
3682;0;102;1787;1841;0;0;0;0;0;3307.9150390625
296;0;8;144;148;0;0;0;0;0;260.40625
296;0;8;144;148;0;0;0;0;0;260.40625
3816;0;114;1847;1908;0;0;0;0;0;3661.578125
