8;0;0;4;4;0;0.7529296875 0;0;0;0;1
8;0;0;0;0;0.2109375;0 0;0;0;0;1
18802;0;0;9401;9401;0;51670.6328125 0;0;0;0;1
474;0;0;237;237;0;164.12890625 0;0;0;0;1
76;0;4;36;38;0;118.6865234375 0;0;0;0;1
2760;0;0;1380;1380;0;1379.61328125 0;0;0;0;1
4;0;0;2;2;0;0.40234375 0;0;0;0;1
7292;0;0;3646;3646;0;19652.705078125 0;0;0;0;1
6;0;0;0;0;0.2021484375;0 0;0;0;0;1
4;0;0;0;0;0.2626953125;0 0;0;0;0;1
37094;0;0;18547;18547;0;95027.8515625 0;0;0;0;1
7288;0;0;3644;3644;0;20094.7607421875 0;0;0;0;1
68;0;4;32;34;0;194.2158203125 0;0;0;0;1
4;0;0;2;2;0;0.5078125 0;0;0;0;1
754;0;0;377;377;0;271.8134765625 0;0;0;0;1
11662;0;0;5831;5831;0;31133.7451171875 0;0;0;0;1
1290;0;0;645;645;0;709.15625 0;0;0;0;1
6;0;0;0;0;0.173828125;0 0;0;0;0;1
8;0;0;0;0;0.26953125;0 0;0;0;0;1
24;0;0;0;0;0.802734375;0 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
1138;0;0;569;569;0;852.7080078125 0;0;0;0;1
1926;0;0;963;963;0;1262.4619140625 0;0;0;0;1
6;0;0;3;3;0;0.58203125 0;0;0;0;1
4;0;0;2;2;0;0.3984375 0;0;0;0;1
80;0;0;0;0;2.875;0 0;0;0;0;1
1854;0;0;927;927;0;1083.8671875 0;0;0;0;1
4;0;0;2;2;0;0.6220703125 0;0;0;0;1
748;0;0;374;374;0;294.232421875 0;0;0;0;1
8;0;0;0;0;0.2958984375;0 0;0;0;0;1
40670;0;0;20335;20335;0;100926.4697265625 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
8;0;0;0;0;0.2421875;0 0;0;0;0;1
11618;0;0;5809;5809;0;32093.26953125 0;0;0;0;1
6036;0;0;3018;3018;0;16649.494140625 0;0;0;0;1
33718;0;0;16859;16859;0;92610.9794921875 0;0;0;0;1
3298;0;0;1649;1649;0;9115.2431640625 0;0;0;0;1
62;0;2;30;31;0;61.486328125 0;0;0;0;1
664;0;0;332;332;0;233.2763671875 0;0;0;0;1
37466;0;0;18733;18733;0;96583.4052734375 0;0;0;0;1
38372;0;0;19186;19186;0;100642.02734375 0;0;0;0;1
36118;0;0;18059;18059;0;96010.9873046875 0;0;0;0;1
25550;0;0;12775;12775;0;66790.1640625 0;0;0;0;1
8;0;0;0;0;0.2421875;0 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
4920;0;0;2460;2460;0;13772.2958984375 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
4;0;0;2;2;0;0.52734375 0;0;0;0;1
35392;0;0;17696;17696;0;95405.3720703125 0;0;0;0;1
11122;0;0;5561;5561;0;29871.3173828125 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
1016;0;0;508;508;0;561.87109375 0;0;0;0;1
6;0;0;0;0;0.228515625;0 0;0;0;0;1
4;0;0;2;2;0;0.5107421875 0;0;0;0;1
1108;0;0;554;554;0;173.982421875 0;0;0;0;1
1906;0;0;953;953;0;885.564453125 0;0;0;0;1
96;0;0;48;48;0;396.69140625 0;0;0;0;1
2;0;1;0;1;0;28.515625 0;0;0;0;1
36394;20;0;18187;18187;0;98505.5458984375 0;0;0;0;1
8;0;0;0;0;0.265625;0 0;0;0;0;1
8;0;0;0;0;0.2421875;0 0;0;0;0;1
1676;0;0;838;838;0;2677.890625 0;0;0;0;1
8;0;0;0;0;0.1953125;0 0;0;0;0;1
9118;0;0;4559;4559;0;24491.0888671875 0;0;0;0;1
4;0;0;2;2;0;0.2216796875 0;0;0;0;1
8;0;0;4;4;0;2.916015625 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
8406;0;0;4203;4203;0;23067.0810546875 0;0;0;0;1
4;0;0;0;0;0.109375;0 0;0;0;0;1
26984;0;0;13492;13492;0;72245.3076171875 0;0;0;0;1
8;0;0;0;0;0.26171875;0 0;0;0;0;1
4;0;0;0;0;0.1513671875;0 0;0;0;0;1
39670;0;0;19835;19835;0;106988.6220703125 0;0;0;0;1
3212;0;0;1606;1606;0;5205.0322265625 0;0;0;0;1
8;0;0;0;0;0.703125;0 0;0;0;0;1
39610;0;0;19805;19805;0;105872.9755859375 0;0;0;0;1
34716;0;0;17358;17358;0;89392.3486328125 0;0;0;0;1
20796;0;0;10398;10398;0;57397.34765625 0;0;0;0;1
956;0;0;478;478;0;552.9755859375 0;0;0;0;1
35580;0;0;17790;17790;0;92418.9140625 0;0;0;0;1
844;0;0;422;422;0;444.2744140625 0;0;0;0;1
5594;0;0;2797;2797;0;15208.2275390625 0;0;0;0;1
31340;0;0;15670;15670;0;86065.966796875 0;0;0;0;1
39602;20;0;19791;19791;0;102514.005859375 0;0;0;0;1
2;0;0;1;1;0;0.2314453125 0;0;0;0;1
664;0;0;332;332;0;544.458984375 0;0;0;0;1
3314;0;0;1657;1657;0;1130.9072265625 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
286;0;0;143;143;0;86.2958984375 0;0;0;0;1
8;0;0;0;0;0.265625;0 0;0;0;0;1
44834;20;0;22407;22407;0;119520.2890625 0;0;0;0;1
35084;0;0;17542;17542;0;90057.9970703125 0;0;0;0;1
4;0;0;2;2;0;1.3125 0;0;0;0;1
24;0;0;0;0;0.59375;0 0;0;0;0;1
82;0;0;0;0;3.291015625;0 0;0;0;0;1
1790;0;0;895;895;0;342.951171875 0;0;0;0;1
8;0;0;0;0;0.2109375;0 0;0;0;0;1
4;0;0;0;0;0.109375;0 0;0;0;0;1
4;0;0;2;2;0;0.38671875 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
4;0;0;2;2;0;0.4013671875 0;0;0;0;1
6;0;0;3;3;0;0.5498046875 0;0;0;0;1
1;0;0;0;0;0;0 0;0;0;0;1
4;0;0;2;2;0;0.40234375 0;0;0;0;1
478;0;0;239;239;0;381.85546875 0;0;0;0;1
28248;0;0;14124;14124;0;72313.75390625 0;0;0;0;1
4;0;0;2;2;0;0.5078125 0;0;0;0;1
11658;0;0;5829;5829;0;32161.3642578125 0;0;0;0;1
3456;0;0;1728;1728;0;1286.3271484375 0;0;0;0;1
2840;0;0;1420;1420;0;8563.509765625 0;0;0;0;1
40912;0;0;20456;20456;0;100638.5712890625 0;0;0;0;1
8254;0;0;4127;4127;0;22449.0615234375 0;0;0;0;1
1798;0;0;899;899;0;3620.494140625 0;0;0;0;1
36358;0;0;18179;18179;0;93121.8525390625 0;0;0;0;1
43718;0;0;21859;21859;0;117007.685546875 0;0;0;0;1
1;0;0;0;0;0;0 0;0;0;0;1
4;0;0;0;0;0.3515625;0 0;0;0;0;1
16;0;0;0;0;0.716796875;0 0;0;0;0;1
332;0;0;166;166;0;162.6591796875 0;0;0;0;1
4;0;0;0;0;0.15234375;0 0;0;0;0;1
6;0;2;2;3;0;57.0205078125 0;0;0;0;1
38170;0;0;19085;19085;0;99355.91015625 0;0;0;0;1
4;0;0;0;0;0.134765625;0 0;0;0;0;1
2;0;0;0;0;0.09375;0 0;0;0;0;1
24774;0;0;12387;12387;0;68091.8974609375 0;0;0;0;1
21916;0;0;10958;10958;0;58772.078125 0;0;0;0;1
1;0;0;0;0;0;0 0;0;0;0;1
2;0;0;1;1;0;0.337890625 0;0;0;0;1
8;0;0;0;0;0.203125;0 0;0;0;0;1
4;0;0;2;2;0;0.447265625 0;0;0;0;1
2548;0;0;1274;1274;0;1483.00390625 0;0;0;0;1
8;0;0;0;0;0.28515625;0 0;0;0;0;1
8;0;0;0;0;0.234375;0 0;0;0;0;1
8;0;0;0;0;0.703125;0 0;0;0;0;1
36926;0;0;18463;18463;0;95927.6201171875 0;0;0;0;1
1;0;0;0;0;0;0 0;0;0;0;1
1456;0;0;728;728;0;452.8291015625 0;0;0;0;1
742;0;0;371;371;0;392.44140625 0;0;0;0;1
2020;0;0;1010;1010;0;977.6611328125 0;0;0;0;1
20224;0;0;10112;10112;0;54262.8671875 0;0;0;0;1
13564;0;0;6782;6782;0;37308.8486328125 0;0;0;0;1
6;0;0;0;0;0.52734375;0 0;0;0;0;1
4;0;0;2;2;0;0.3974609375 0;0;0;0;1
1;0;0;0;0;0;0 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
16;0;0;0;0;0.724609375;0 0;0;0;0;1
40364;0;0;20182;20182;0;103618.37890625 0;0;0;0;1
8;0;0;0;0;0.26953125;0 0;0;0;0;1
6338;0;0;3169;3169;0;16825.6103515625 0;0;0;0;1
12;0;0;6;6;0;0.6650390625 0;0;0;0;1
1920;0;0;960;960;0;626.794921875 0;0;0;0;1
6480;0;0;3240;3240;0;17126.18359375 0;0;0;0;1
18144;0;0;9072;9072;0;48797.91015625 0;0;0;0;1
704;0;0;352;352;0;736.927734375 0;0;0;0;1
13474;0;0;6737;6737;0;36919.5478515625 0;0;0;0;1
2838;0;0;1419;1419;0;8387.8427734375 0;0;0;0;1
8;0;0;0;0;0.337890625;0 0;0;0;0;1
33070;0;0;16535;16535;0;90846.1669921875 0;0;0;0;1
6;0;0;3;3;0;0.6708984375 0;0;0;0;1
4;0;0;0;0;0.1435546875;0 0;0;0;0;1
10;0;0;5;5;0;11.0693359375 0;0;0;0;1
790;0;0;395;395;0;270.80078125 0;0;0;0;1
41398;20;0;20689;20689;0;108208.3837890625 0;0;0;0;1
8;0;0;0;0;0.203125;0 0;0;0;0;1
1864;0;0;932;932;0;613.1953125 0;0;0;0;1
2;0;0;0;0;0.076171875;0 0;0;0;0;1
536;0;0;268;268;0;185.4716796875 0;0;0;0;1
1932;0;0;966;966;0;965.123046875 0;0;0;0;1
8;0;0;0;0;0.263671875;0 0;0;0;0;1
18;0;2;8;9;0;58.2314453125 0;0;0;0;1
8;0;0;0;0;0.275390625;0 0;0;0;0;1
11032;0;0;5516;5516;0;29497.4765625 0;0;0;0;1
5468;0;0;2734;2734;0;14861.994140625 0;0;0;0;1
1180;0;0;590;590;0;376.2900390625 0;0;0;0;1
2;0;0;1;1;0;0.0 0;0;0;0;1
19924;0;0;9962;9962;0;50657.3095703125 0;0;0;0;1
4;0;0;2;2;0;0.447265625 0;0;0;0;1
34868;0;0;17434;17434;0;86195.9794921875 0;0;0;0;1
4;0;0;2;2;0;0.3740234375 0;0;0;0;1
7832;0;0;3916;3916;0;21373.80859375 0;0;0;0;1
2;0;0;0;0;0.30078125;0 0;0;0;0;1
42812;0;0;21406;21406;0;114726.923828125 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
4;0;0;2;2;0;0.505859375 0;0;0;0;1
4;0;0;2;2;0;0.5107421875 0;0;0;0;1
4;0;0;0;0;0.15234375;0 0;0;0;0;1
6;0;0;0;0;0.228515625;0 0;0;0;0;1
1530;0;0;765;765;0;334.1484375 0;0;0;0;1
32158;0;0;16079;16079;0;83756.6796875 0;0;0;0;1
34178;0;0;17089;17089;0;89051.060546875 0;0;0;0;1
37364;0;0;18682;18682;0;102654.7744140625 0;0;0;0;1
8;0;0;0;0;0.1953125;0 0;0;0;0;1
2;0;0;0;0;0.076171875;0 0;0;0;0;1
2;0;0;0;0;0.076171875;0 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
40032;0;0;20016;20016;0;104589.94140625 0;0;0;0;1
586;0;0;293;293;0;223.111328125 0;0;0;0;1
28972;0;0;14486;14486;0;77228.3369140625 0;0;0;0;1
5834;0;0;2917;2917;0;15978.4345703125 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
18184;0;0;9092;9092;0;48960.546875 0;0;0;0;1
92;0;0;46;46;0;38.0849609375 0;0;0;0;1
1444;0;0;722;722;0;349.80078125 0;0;0;0;1
23634;0;0;11817;11817;0;62059.2041015625 0;0;0;0;1
6988;0;0;3494;3494;0;19144.220703125 0;0;0;0;1
1660;0;0;830;830;0;378.3515625 0;0;0;0;1
2;0;0;1;1;0;0.353515625 0;0;0;0;1
1650;0;0;825;825;0;959.267578125 0;0;0;0;1
10;0;0;5;5;0;1.1181640625 0;0;0;0;1
32476;0;0;16238;16238;0;86946.8310546875 0;0;0;0;1
1106;0;0;553;553;0;1179.310546875 0;0;0;0;1
7304;0;0;3652;3652;0;20096.5498046875 0;0;0;0;1
4;0;0;2;2;0;0.40234375 0;0;0;0;1
2;0;0;0;0;0.1845703125;0 0;0;0;0;1
4;0;0;2;2;0;3.1728515625 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
8;0;0;0;0;0.20703125;0 0;0;0;0;1
8;0;0;0;0;0.2783203125;0 0;0;0;0;1
4;0;0;2;2;0;0.447265625 0;0;0;0;1
396;0;0;198;198;0;694.3037109375 0;0;0;0;1
1868;0;0;934;934;0;1038.3916015625 0;0;0;0;1
22474;0;0;11237;11237;0;61855.4052734375 0;0;0;0;1
6;0;0;0;0;0.228515625;0 0;0;0;0;1
4;0;0;0;0;0.123046875;0 0;0;0;0;1
56;0;0;28;28;0;22.767578125 0;0;0;0;1
3350;0;0;1675;1675;0;9326.6708984375 0;0;0;0;1
12762;0;0;6381;6381;0;35163.3955078125 0;0;0;0;1
2546;0;0;1273;1273;0;1231.2607421875 0;0;0;0;1
386;0;0;193;193;0;242.6201171875 0;0;0;0;1
2;0;0;1;1;0;0.2236328125 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
31922;0;0;15961;15961;0;87696.1552734375 0;0;0;0;1
2;0;0;1;1;0;23.5654296875 0;0;0;0;1
972;0;0;486;486;0;262.5048828125 0;0;0;0;1
29280;0;0;14640;14640;0;72161.33203125 0;0;0;0;1
8;0;0;4;4;0;0.8046875 0;0;0;0;1
39302;20;0;19641;19641;0;104453.6396484375 0;0;0;0;1
6;0;0;0;0;0.52734375;0 0;0;0;0;1
2;0;0;1;1;0;19.1025390625 0;0;0;0;1
652;0;0;326;326;0;523.705078125 0;0;0;0;1
22;0;0;0;0;2.796875;0 0;0;0;0;1
40;0;0;0;0;1.4560546875;0 0;0;0;0;1
8;0;0;0;0;0.279296875;0 0;0;0;0;1
1364;0;0;682;682;0;2155.6767578125 0;0;0;0;1
1;0;0;0;0;0;0 0;0;0;0;1
1508;0;0;754;754;0;434.0927734375 0;0;0;0;1
1480;0;0;740;740;0;437.5263671875 0;0;0;0;1
2410;0;0;1205;1205;0;1044.4140625 0;0;0;0;1
2350;0;0;1175;1175;0;1185.01171875 0;0;0;0;1
1182;0;0;591;591;0;695.7919921875 0;0;0;0;1
1654;0;0;827;827;0;572.3134765625 0;0;0;0;1
4;0;0;0;0;0.1435546875;0 0;0;0;0;1
4;0;0;0;0;0.109375;0 0;0;0;0;1
32;0;0;16;16;0;5.341796875 0;0;0;0;1
15250;0;0;7625;7625;0;41926.3212890625 0;0;0;0;1
2;0;0;0;0;0.076171875;0 0;0;0;0;1
48572;0;0;24286;24286;0;128695.298828125 0;0;0;0;1
1570;0;0;785;785;0;1019.8115234375 0;0;0;0;1
43854;0;0;21927;21927;0;113922.0732421875 0;0;0;0;1
34700;0;0;17350;17350;0;90814.6162109375 0;0;0;0;1
2;0;0;1;1;0;0.3310546875 0;0;0;0;1
14648;0;0;7324;7324;0;38820.119140625 0;0;0;0;1
298;0;0;149;149;0;106.810546875 0;0;0;0;1
4;0;0;0;0;0.15234375;0 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
1574;0;0;787;787;0;954.6884765625 0;0;0;0;1
4;0;0;2;2;0;0.4443359375 0;0;0;0;1
8300;0;0;4150;4150;0;22723.083984375 0;0;0;0;1
8;0;0;0;0;0.203125;0 0;0;0;0;1
15988;0;0;7994;7994;0;43747.93359375 0;0;0;0;1
15362;0;0;7681;7681;0;41160.6328125 0;0;0;0;1
4;0;0;2;2;0;0.703125 0;0;0;0;1
4;0;0;2;2;0;1.3125 0;0;0;0;1
1;0;0;0;0;0;0 0;0;0;0;1
34460;0;0;17230;17230;0;89635.4541015625 0;0;0;0;1
4;0;0;0;0;0.109375;0 0;0;0;0;1
2;0;0;1;1;0;0.2236328125 0;0;0;0;1
6;0;0;0;0;0.228515625;0 0;0;0;0;1
45832;0;0;22916;22916;0;119641.2958984375 0;0;0;0;1
5024;0;0;2512;2512;0;2846.890625 0;0;0;0;1
8910;0;0;4455;4455;0;24230.5849609375 0;0;0;0;1
38230;0;0;19115;19115;0;97680.8662109375 0;0;0;0;1
4;0;0;2;2;0;0.703125 0;0;0;0;1
19728;0;0;9864;9864;0;52101.3291015625 0;0;0;0;1
30;0;2;14;15;0;43.669921875 0;0;0;0;1
2;0;0;1;1;0;0.2236328125 0;0;0;0;1
4;0;0;2;2;0;0.3955078125 0;0;0;0;1
4;0;0;2;2;0;0.671875 0;0;0;0;1
2;0;0;1;1;0;0.2236328125 0;0;0;0;1
6;0;0;3;3;0;0.6708984375 0;0;0;0;1
32;0;6;14;16;0;294.40625 0;0;0;0;1
4;0;0;0;0;0.15234375;0 0;0;0;0;1
72;0;0;36;36;0;41.44921875 0;0;0;0;1
37272;18;0;18627;18627;0;94723.4248046875 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
27528;0;0;13764;13764;0;73223.84375 0;0;0;0;1
2;0;0;1;1;0;0.0634765625 0;0;0;0;1
4;0;0;2;2;0;0.3935546875 0;0;0;0;1
12;0;0;6;6;0;2.109375 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
1;0;0;0;0;0;0 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
4;0;0;2;2;0;0.6220703125 0;0;0;0;1
2;0;0;0;0;0.02734375;0 0;0;0;0;1
16;0;0;0;0;0.52734375;0 0;0;0;0;1
1;0;0;0;0;0;0 0;0;0;0;1
4;0;0;2;2;0;0.6669921875 0;0;0;0;1
5380;0;0;2690;2690;0;14773.072265625 0;0;0;0;1
4;0;0;0;0;0.1142578125;0 0;0;0;0;1
16;0;0;0;0;0.5234375;0 0;0;0;0;1
4;0;0;2;2;0;0.5107421875 0;0;0;0;1
10530;0;0;5265;5265;0;27742.9296875 0;0;0;0;1
1712;0;0;856;856;0;993.2451171875 0;0;0;0;1
17758;0;0;8879;8879;0;46718.8427734375 0;0;0;0;1
17198;0;0;8599;8599;0;44472.8486328125 0;0;0;0;1
33826;0;0;16913;16913;0;86773.74609375 0;0;0;0;1
8;0;0;0;0;0.703125;0 0;0;0;0;1
9590;0;0;4795;4795;0;26520.9169921875 0;0;0;0;1
4556;0;2;2277;2278;0;1355.146484375 0;0;0;0;1
8;0;0;4;4;0;1.072265625 0;0;0;0;1
2;0;0;0;0;0.05078125;0 0;0;0;0;1
8;0;0;4;4;0;1.041015625 0;0;0;0;1
5670;0;0;2835;2835;0;15185.0927734375 0;0;0;0;1
42;0;2;20;21;0;59.9501953125 0;0;0;0;1
8;0;0;0;0;0.345703125;0 0;0;0;0;1
34;0;3;16;17;0;51.8935546875 0;0;0;0;1
1592;0;0;796;796;0;647.91796875 0;0;0;0;1
2;0;0;1;1;0;0.48828125 0;0;0;0;1
1756;0;0;878;878;0;855.8525390625 0;0;0;0;1
4;0;0;0;0;0.6015625;0 0;0;0;0;1
1678;0;0;839;839;0;644.453125 0;0;0;0;1
9868;0;0;4934;4934;0;27168.4853515625 0;0;0;0;1
8;0;0;0;0;0.703125;0 0;0;0;0;1
39974;0;0;19987;19987;0;104936.71484375 0;0;0;0;1
11314;0;0;5657;5657;0;30287.4833984375 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
4;0;0;2;2;0;0.3974609375 0;0;0;0;1
8;0;0;0;0;0.1953125;0 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
16;0;0;0;0;0.5078125;0 0;0;0;0;1
33290;0;0;16645;16645;0;89684.1796875 0;0;0;0;1
8;0;0;0;0;0.28515625;0 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
36458;20;0;18219;18219;0;99257.142578125 0;0;0;0;1
44544;20;0;22262;22262;0;120263.9423828125 0;0;0;0;1
40606;20;0;20293;20293;0;109421.7119140625 0;0;0;0;1
16;0;0;8;8;0;1.546875 0;0;0;0;1
8;0;0;4;4;0;0.443359375 0;0;0;0;1
116;0;4;56;58;0;132.7763671875 0;0;0;0;1
986;0;0;493;493;0;535.1845703125 0;0;0;0;1
12;0;0;0;0;0.6337890625;0 0;0;0;0;1
39854;0;0;19927;19927;0;107642.208984375 0;0;0;0;1
2;0;0;0;0;0.20703125;0 0;0;0;0;1
4;0;0;2;2;0;0.279296875 0;0;0;0;1
4;0;0;2;2;0;0.40234375 0;0;0;0;1
48;0;2;23;24;0;60.125 0;0;0;0;1
8;0;0;0;0;0.703125;0 0;0;0;0;1
15856;0;0;7928;7928;0;43591.1826171875 0;0;0;0;1
2;0;0;1;1;0;9.9072265625 0;0;0;0;1
448;0;0;224;224;0;1093.9765625 0;0;0;0;1
24;0;0;12;12;0;27.787109375 0;0;0;0;1
1832;0;0;916;916;0;1041.9189453125 0;0;0;0;1
2;0;0;0;0;0.0595703125;0 0;0;0;0;1
15248;0;0;7624;7624;0;40880.4326171875 0;0;0;0;1
1788;0;0;894;894;0;561.48828125 0;0;0;0;1
6432;0;0;3216;3216;0;17373.87890625 0;0;0;0;1
4;0;0;2;2;0;0.404296875 0;0;0;0;1
4;0;0;2;2;0;0.3916015625 0;0;0;0;1
4;0;0;2;2;0;0.5888671875 0;0;0;0;1
8;0;0;0;0;0.2548828125;0 0;0;0;0;1
42164;20;0;21072;21072;0;109443.775390625 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
596;0;0;298;298;0;1005.5009765625 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
4;0;0;2;2;0;0.40234375 0;0;0;0;1
10;0;0;0;0;0.3720703125;0 0;0;0;0;1
4;0;0;2;2;0;0.40234375 0;0;0;0;1
37298;0;0;18649;18649;0;98404.6767578125 0;0;0;0;1
16;0;0;0;0;0.458984375;0 0;0;0;0;1
4;0;0;2;2;0;0.5107421875 0;0;0;0;1
2;0;0;0;0;0.0673828125;0 0;0;0;0;1
5040;0;0;2520;2520;0;13200.150390625 0;0;0;0;1
3738;0;0;1869;1869;0;2976.357421875 0;0;0;0;1
6;0;0;0;0;0.162109375;0 0;0;0;0;1
4;0;0;2;2;0;0.3974609375 0;0;0;0;1
1488;0;0;744;744;0;761.267578125 0;0;0;0;1
318;0;0;159;159;0;110.53515625 0;0;0;0;1
29530;0;0;14765;14765;0;81196.3134765625 0;0;0;0;1
17100;0;0;8550;8550;0;45324.53125 0;0;0;0;1
8;0;0;0;0;0.203125;0 0;0;0;0;1
4;0;0;2;2;0;0.40234375 0;0;0;0;1
4;0;0;2;2;0;0.5107421875 0;0;0;0;1
8;0;0;0;0;0.1953125;0 0;0;0;0;1
8;0;0;4;4;0;1.1650390625 0;0;0;0;1
988;0;0;494;494;0;724.83984375 0;0;0;0;1
37894;0;0;18947;18947;0;101332.6630859375 0;0;0;0;1
404;0;0;202;202;0;324.2607421875 0;0;0;0;1
37096;0;0;18548;18548;0;99362.3505859375 0;0;0;0;1
20610;0;0;10305;10305;0;56693.94921875 0;0;0;0;1
